=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.27 18:08:47 =~=~=~=~=~=~=~=~=~=~=~=
19790;-0.95;0
23;0
26661;-1.21;0
2669;0
26574;-1.46;0
26587;-1.42;0
26599;-1.38;0
26611;-1.33;0
26624;-1.29;0
26636;-1.26;0
26648;-1.23;0
26661;-1.21;0
26674;-1.N'jþ;-1.46;0
26587;-1.42;0
26599;-1.38;0
26611;-1.33;0
26624;-1.29;0
26636;-1.26;0
26648;-1.23;0
26661;-1.21;0
26674;-1.N'jþ252;13.45;120
266;13.27;120
278;13.11;120
290;12.94;120
303;12.78;120
315;12.82;120
328;13.19;120
340;13.54;120
353;13.92;120
365;14.63;120
378;15.65;120
391;16.75;120
403;17.92;120
415;19.26;120
429;20.89;120
441;22.66;120
453;24.42;120
466;26.27;120
479;28.07;120
491;29.92;120
504;31.87;120
517;34.04;120
529;36.35;120
541;38.75;120
555;41.10;120
567;43.47;120
579;45.76;120
592;47.76;120
605;49.34;120
617;49.91;120
630;49.39;120
643;48.72;120
655;48.24;120
667;47.96;120
680;47.69;120
693;47.37;120
705;47.17;120
718;46.95;120
731;46.82;120
743;46.58;120
756;46.41;120
769;46.23;120
781;46.14;120
793;46.08;120
806;46.06;120
819;46.08;120
831;46.12;120
844;46.07;120
857;46.02;120
869;45.96;120
881;45.85;120
894;45.73;120
907;45.53;120
919;45.37;120
932;45.22;120
945;45.04;120
957;44.89;120
969;44.73;120
983;44.57;120
995;44.43;120
1007;44.31;120
1020;44.21;120
1033;44.10;120
1045;44.01;120
1058;43.94;120
1071;43.88;120
1083;43.82;120
1096;43.71;120
1108;43.61;120
1121;43.47;120
1134;43.35;120
1146;43.23;120
1159;43.12;120
1172;43.02;120
1184;42.91;120
1197;42.79;120
1210;42.69;120
1222;42.58;120
1234;42.47;120
1248;42.34;120
1260;42.25;120
1272;42.14;120
1286;42.03;120
1298;41.96;120
1310;41.89;120
1324;41.80;120
1336;41.68;120
1348;41.52;120
1361;41.34;120
1374;41.14;120
1386;40.93;120
1399;40.71;120
1412;40.53;120
1425;40.40;120
1437;40.34;120
1449;40.31;120
1463;40.30;120
1475;40.31;120
1487;40.29;120
1501;40.24;120
1513;40.15;0
1525;40.06;0
1538;39.99;0
1551;39.87;0
1563;39.77;0
1575;39.66;0
1588;39.51;0
1601;39.35;0
1613;39.20;0
1626;39.10;0
1638;39.05;0
1651;39.02;0
1664;39.01;0
1676;38.98;0
1688;38.95;0
1701;38.91;0
1714;38.87;0
1726;38.80;0
1738;38.73;0
1752;38.64;0
1764;38.54;0
1776;38.45;0
1788;38.38;0
1802;38.32;0
1814;38.25;0
1826;38.19;0
1839;38.11;0
1852;38.03;0
1864;37.95;0
1876;37.87;0
1889;37.80;0
1902;37.72;0
1914;37.65;0
1927;37.58;0
1939;37.51;0
1952;37.44;0
1965;37.36;0
1977;37.30;0
1989;37.23;0
2002;37.16;0
2015;37.09;0
2027;37.02;0
2039;36.97;0
2053;36.92;0
2065;36.87;0
2077;36.81;0
2089;36.75;0
2103;36.69;0
2115;36.62;0
2127;36.56;0
2140;36.50;0
2153;36.45;0
2165;36.39;0
2178;36.33;0
2190;36.27;0
2203;36.21;0
2215;36.15;0
2228;36.08;0
2240;35.99;0
2253;35.88;0
2266;35.72;0
2278;35.53;0
2290;35.29;0
2304;35.07;0
2316;34.90;0
2328;34.83;0
2340;34.82;0
2354;34.87;0
2366;34.99;0
2378;35.12;0
2391;35.22;0
2404;35.31;0
2416;35.35;0
2428;35.33;0
2441;35.25;0
2454;35.14;0
2466;35.04;0
2479;34.96;0
2491;34.90;0
2504;34.86;0
2516;34.83;0
2529;34.78;0
2541;34.72;0
2554;34.66;0
2567;34.61;0
2579;34.57;0
2591;34.52;0
2605;34.47;0
2617;34.41;0
2629;34.36;0
2641;34.32;0
2655;34.26;0
2667;34.17;0
2679;34.06;0
2692;33.93;0
2705;33.78;0
2717;33.61;0
2729;33.41;0
2742;33.24;0
2755;33.15;0
2767;33.13;0
2780;33.16;0
2792;33.23;0
2805;33.30;0
2818;33.34;0
2830;33.33;0
2842;33.29;0
2855;33.22;0
2868;33.15;0
2880;33.09;0
2892;33.05;0
2906;33.03;0
2918;33.01;0
2930;32.97;0
2942;32.93;0
2956;32.87;0
2968;32.80;0
2980;32.73;0
2993;32.65;0
3006;32.57;0
3018;32.49;0
3031;32.42;0
3043;32.36;0
3056;32.32;0
3068;32.29;0
3081;32.27;0
3093;32.25;0
3105;32.22;0
3119;32.20;0
3131;32.17;0
3143;32.14;0
3156;32.11;0
3169;32.07;0
3181;32.01;0
3193;31.94;0
3206;31.86;0
3219;31.77;0
3231;31.69;0
3244;31.63;0
3256;31.59;0
3269;31.57;0
3281;31.57;0
3294;31.57;0
3306;31.56;0
3319;31.53;0
3332;31.50;0
3344;31.47;0
3356;31.43;0
3369;31.39;0
3382;31.36;0
3394;31.32;0
3406;31.28;0
3420;31.23;0
3432;31.20;0
3444;31.18;0
3457;31.17;0
3470;31.14;0
3482;31.09;0
3494;31.01;0
3507;30.92;0
3520;30.81;0
3532;30.69;0
3545;30.59;0
3557;30.51;0
3569;30.47;0
3582;30.48;0
3595;30.51;0
3607;30.57;0
3619;30.63;0
3633;30.67;0
3645;30.69;0
3657;30.68;0
3671;30.64;0
3683;30.60;0
3695;30.57;0
3707;30.56;0
3721;30.57;0
3733;30.57;0
3745;30.55;0
3758;30.52;0
3771;30.49;0
3783;30.47;0
3795;30.44;0
3808;30.42;0
3821;30.40;0
3833;30.39;0
3846;30.38;0
3858;30.37;0
3870;30.38;0
3884;30.37;0
3896;30.36;0
3908;30.34;0
3920;30.33;0
3934;30.32;0
3946;30.30;0
3958;30.27;0
3971;30.25;0
3984;30.22;0
3996;30.20;0
