=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.27 15:07:00 =~=~=~=~=~=~=~=~=~=~=~=
252;19.28;-120
16069;2.73;0
16081;2.69;0
16094;2.65;0
16107;2.61;0
252;15.91;-120
266;15.81;-120
278;15.71;-120
290;15.61;-120
304;15.19;-120
316;14.07;-120
328;12.58;-120
340;11.14;-120
354;9.80;-120
366;8.31;-120
378;6.61;-120
391;4.93;-120
403;3.30;-120
415;1.58;-120
429;-0.31;-120
441;-2.15;-120
453;-3.56;-120
465;-4.64;-120
478;-5.53;-120
490;-6.04;-120
503;-6.44;-120
516;-6.87;-120
528;-7.52;-120
540;-8.09;-120
552;-8.50;-120
566;-8.72;-120
578;-8.77;-120
590;-8.71;-120
603;-8.83;-120
615;-8.84;-120
627;-8.81;-120
641;-8.82;-120
653;-8.90;-120
665;-9.04;-120
677;-9.45;-120
690;-9.94;-120
702;-10.70;-120
715;-11.47;-120
728;-12.32;-120
740;-13.19;-120
752;-14.07;-120
765;-14.98;-120
778;-15.94;-120
790;-16.92;-120
803;-18.04;-120
816;-19.13;-120
828;-20.20;-120
840;-21.32;-120
854;-22.45;-120
866;-23.58;-120
878;-24.14;-120
891;-23.96;-120
904;-23.81;-120
916;-24.05;-120
929;-24.25;-120
942;-24.51;-120
954;-24.77;-120
966;-25.01;-120
979;-25.26;-120
992;-25.46;-120
1004;-25.65;-120
1017;-25.80;-120
1030;-25.94;-120
1042;-26.07;-120
1055;-26.18;-120
1068;-26.29;-120
1080;-26.38;-120
1093;-26.45;-120
1105;-26.52;-120
1118;-26.60;-120
1131;-26.67;-120
1143;-26.73;-120
1157;-26.77;-120
1169;-26.79;-120
1181;-26.80;-120
1195;-26.81;-120
1207;-26.80;-120
1219;-26.74;-120
1232;-26.70;-120
1245;-26.63;-120
1257;-26.58;-120
1270;-26.49;-120
1283;-26.39;-120
1295;-26.26;-120
1308;-26.11;-120
1320;-25.94;-120
1333;-25.75;-120
1346;-25.51;-120
1358;-25.28;-120
1371;-24.99;-120
1384;-24.66;-120
1396;-24.33;-120
1409;-24.08;-120
1422;-23.93;-120
1434;-23.90;-120
1446;-23.95;-120
1460;-24.06;-120
1472;-24.26;-120
1484;-24.43;-120
1498;-24.53;-120
1510;-24.59;0
1522;-24.62;0
1536;-24.61;0
1548;-24.56;0
1560;-24.44;0
1572;-24.27;0
1586;-24.19;0
1598;-24.20;0
1610;-24.26;0
1623;-24.35;0
1635;-24.47;0
1648;-24.48;0
1660;-24.47;0
1673;-24.43;0
1685;-24.43;0
1698;-24.45;0
1711;-24.48;0
1723;-24.50;0
1735;-24.49;0
1748;-24.47;0
1761;-24.46;0
1773;-24.48;0
1785;-24.49;0
1799;-24.50;0
1811;-24.51;0
1823;-24.50;0
1836;-24.50;0
1849;-24.51;0
1861;-24.51;0
1873;-24.52;0
1886;-24.53;0
1899;-24.53;0
1911;-24.54;0
1924;-24.54;0
1936;-24.55;0
1949;-24.55;0
1961;-24.55;0
1974;-24.55;0
1986;-24.56;0
1998;-24.56;0
2012;-24.56;0
2024;-24.56;0
2036;-24.57;0
2049;-24.57;0
2062;-24.58;0
2074;-24.58;0
2086;-24.59;0
2099;-24.59;0
2111;-24.59;0
2124;-24.59;0
2137;-24.59;0
2149;-24.59;0
2161;-24.59;0
2174;-24.60;0
2187;-24.60;0
2199;-24.60;0
2211;-24.60;0
2225;-24.60;0
2237;-24.60;0
2249;-24.60;0
2262;-24.60;0
2275;-24.61;0
2287;-24.61;0
2299;-24.61;0
